Status,Titre,Détails,Auteurs,Publication,Pages,Domaine,Langue,Maison d'édition,Format,Acheté chez,Date de l'ajout,Auteur 1,Etat,Auteur,Genre,Naissance,Mort,Pays,Pays 2,Continent,Country,Code
0,First Man in Rome,0,"McCullough, Colleen",0.0,1056,Roman,Anglais,Head of Zeus Ltd,epub,Google Play,2016-10-15,"McCullough, Colleen",m,"McCullough, Colleen",F,1937.0,2015.0,Australie,,Océanie,Australia,AUS
0,Fortune’s Favourites,0,"McCullough, Colleen",0.0,1056,Roman,Anglais,Head of Zeus Ltd,epub,Google Play,2016-10-15,"McCullough, Colleen",m,"McCullough, Colleen",F,1937.0,2015.0,Australie,,Océanie,Australia,AUS
0,"Grass Crown, The ",0,"McCullough, Colleen",0.0,1072,Roman,Anglais,Head of Zeus Ltd,epub,Google Play,2016-10-15,"McCullough, Colleen",m,"McCullough, Colleen",F,1937.0,2015.0,Australie,,Océanie,Australia,AUS
o,Manhattan Chaos,0,"Mention, Michaël",2018.0,211,Roman,Français,Dix-dixhuite,Papier,Librairie,2021-06-19,"Mention, Michaël",o,"Mention, Michaël",M,1979.0,,France,,Europe,France,FRA
o,Histoire de l'Islam,Fondements et doctrines,"Mervin, Sabrina",200.0,311,"Histoire, Religion, Islam",Français,Flammarion,Papier,Librairie,2014-02-28,"Mervin, Sabrina",o,"Mervin, Sabrina",F,1958.0,,France,,Europe,France,FRA
o,Philippe le Bel,0,"Minois, Georges",2014.0,760,"Biographie, Politique, XIII, XIV, France",Français,Perrin,epub,Feedbooks,2014-10-09,"Minois, Georges",o,"Minois, Georges",M,1946.0,,France,,Europe,France,FRA
o,"guerre de Cent Ans, La",Naissance de deux nations,"Minois, Georges",2008.0,804,"Histoire, XIV, XV, France, Angleterre",Français,Perrin,Papier,Librairie,2014-02-28,"Minois, Georges",o,"Minois, Georges",M,1946.0,,France,,Europe,France,FRA
0,Liquid Rules: The Delightful and Dangerous Substances That Flow Through Our Lives,0,"Miodownik, Mark",0.0,288,Chimie,Anglais,Penguin,Prêt,Scribd,2021-01-16,"Miodownik, Mark",o,"Miodownik, Mark",M,1969.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Stuff Matters: The Strange Stories of the Marvellous Materials that Shape Our Man-made World,0,"Miodownik, Mark",0.0,352,Chimie,Anglais,Penguin,epub,OrellFluessi,2018-10-14,"Miodownik, Mark",o,"Miodownik, Mark",M,1969.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,"ronde de nuit, La ",0,"Modiano, Patrick",0.0,160,Roman,Français,Gallimard,epub,Chapitre,2015-01-25,"Modiano, Patrick",o,"Modiano, Patrick",M,1945.0,,France,,Europe,France,FRA
a,Lettres Persanes,0,"Montesquieu, Charles de Secondat de",1721.0,461,Conte,Français,Aucun,Néant,Néant,2014-02-28,"Montesquieu, Charles de Secondat de",m,"Montesquieu, Charles de Secondat de",M,1689.0,1755.0,France,,Europe,France,FRA
o,"Oxford History of Britain, The ",0,"Morgan, Kenneth O.",1984.0,780,"Histoire, Royaume-Uni",Anglais,Oxford University Press,Papier,Librairie,2014-02-28,"Morgan, Kenneth O.",o,"Morgan, Kenneth O.",M,1934.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,Histoire d'une démocratie : Athènes,0,"Mossé, Claude",1971.0,188,"Histoire, Antiquité, Grèce",Français,Seuil,Papier,Librairie,2014-02-28,"Mossé, Claude",o,"Mossé, Claude",F,1924.0,,France,,Europe,France,FRA
o,"chair et le sang, La ",0,"Mossé, Claude (M)",2011.0,212,"Roman, Historique",Français,Hc Editions,epub,Chapitre,2015-11-29,"Mossé, Claude (M)",o,"Mossé, Claude (M)",M,1928.0,,France,,Europe,France,FRA
o,"fauves, Les",0,"Mossé, Claude (M)",2011.0,220,"Roman, Historique",Français,Hc Editions,epub,Chapitre,2015-11-29,"Mossé, Claude (M)",o,"Mossé, Claude (M)",M,1928.0,,France,,Europe,France,FRA
o,Calvin,0,"Mouton, Jean-Luc",2009.0,395,"Biographie, Religion, XVI, France, Suisse",Français,Gallimard,Papier,Librairie,2014-02-28,"Mouton, Jean-Luc",c,"Mouton, Jean-Luc",M,1950.0,,France,,Europe,France,FRA
o,"histoire du diable, Une ",0,"Muchembled, Robert",2000.0,404,Sociologie,Français,Seuil,Papier,Librairie,2014-02-28,"Muchembled, Robert",o,"Muchembled, Robert",M,1944.0,,France,,Europe,France,FRA
o,"Emperor of All Maladies, The",A Biography of Cancer,"Mukherjee, Siddhartha",2011.0,400,"Sciences, Médecine",Anglais,HarperCollins,epub,OrellFluessi,2022-03-16,"Mukherjee, Siddhartha",o,"Mukherjee, Siddhartha",M,1970.0,,Inde,États-Unis,Asie,India,IND
0,Men Without Women,0,"Murakami, Haruki",0.0,240,Nouvelle,Anglais,Vintage,epub,OrellFluessi,2021-09-15,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,0,"Murakami, Haruki",0.0,304,Roman,Anglais,Vintage,epub,OrellFluessi,2020-06-23,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Kafka on the Shore,0,"Murakami, Haruki",0.0,512,Roman,Anglais,Vintage,epub,Weltbild,2015-03-08,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Norwegian Wood,0,"Murakami, Haruki",0.0,400,Roman,Anglais,Vintage,epub,Weltbild,2015-03-08,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Sputnik Sweetheart,0,"Murakami, Haruki",0.0,240,Roman,Anglais,Vintage,epub,Weltbild,2015-03-08,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,"Wind-Up-Bird Chronicle, The ",0,"Murakami, Haruki",0.0,624,Roman,Anglais,Vintage,epub,Weltbild,2015-03-08,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,After the Quake,0,"Murakami, Haruki",0.0,144,Nouvelle,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Dance Dance Dance,0,"Murakami, Haruki",0.0,400,Roman,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,"Elephant Vanishes, The ",0,"Murakami, Haruki",0.0,336,Nouvelle,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Hard-Boiled Wonderland and the End of the World,0,"Murakami, Haruki",0.0,416,Roman,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,"South of the Border, West of the Sun",0,"Murakami, Haruki",0.0,192,Roman,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,"Wild Sheep Chase, A ",0,"Murakami, Haruki",0.0,304,Roman,Anglais,Vintage,epub,Weltbild,2015-02-07,"Murakami, Haruki",o,"Murakami, Haruki",M,1949.0,,Japon,,Asie,Japan,JPN
0,Parasites,0,"Murakami, Ryû",0.0,401,Roman,Français,Philippe Picquier,epub,Chapitre,2017-04-23,"Murakami, Ryû",o,"Murakami, Ryû",M,1952.0,,Japon,,Asie,Japan,JPN
0,"bébés de la consigne automatique, Les",0,"Murakami, Ryû",0.0,524,Roman,Français,Philippe Picquier,epub,Chapitre,2017-02-03,"Murakami, Ryû",o,"Murakami, Ryû",M,1952.0,,Japon,,Asie,Japan,JPN
0,Chansons populaires de l'ère Showa,0,"Murakami, Ryû",0.0,197,Roman,Français,Philippe Picquier,Néant,Néant,2014-02-28,"Murakami, Ryû",o,"Murakami, Ryû",M,1952.0,,Japon,,Asie,Japan,JPN
o,Céline,0,"Muray, Philippe",1981.0,251,"Biographie, Littérature",Français,Gallimard,Papier,Librairie,2014-02-28,"Muray, Philippe",m,"Muray, Philippe",M,1945.0,2006.0,France,,Europe,France,FRA
o,Bâtir pour les tsars,Architectes tessinois en Russie 1700-1850,"Navone, Nicola",2007.0,137,"Histoire, Architecture, XVIII, XIX, Russie",Français,PPUR,Papier,Librairie,2014-02-28,"Navone, Nicola",o,"Navone, Nicola",M,1967.0,,Suisse,,Europe,Switzerland,CHE
o,"huitième Jour de la création, Le ",Un mode d'emploi pour la technique,"Neirynck, Jacques",1986.0,264,"Sociologie, Science",Français,PPUR,Aucun,Aucun,2020-09-19,"Neirynck, Jacques",o,"Neirynck, Jacques",M,1931.0,,Belgique,Suisse,Europe,Belgium,BEL
o,Science est conscience,Le cas du génie génétique,"Neirynck, Jacques",2005.0,128,"Sociologie, Science",Français,PPUR,Aucun,Aucun,2020-09-19,"Neirynck, Jacques",o,"Neirynck, Jacques",M,1931.0,,Belgique,Suisse,Europe,Belgium,BEL
o,"crime du Prince de Galles, Le ",0,"Neirynck, Jacques",1007.0,230,Policier,Français,Éditions 10/18,Introuvable,Z-Lib,2018-10-07,"Neirynck, Jacques",o,"Neirynck, Jacques",M,1931.0,,Belgique,Suisse,Europe,Belgium,BEL
o,"mort de Pierre Curie, La ",0,"Neirynck, Jacques",2007.0,230,Policier,Français,Éditions 10/18,Introuvable,Z-Lib,2018-10-07,"Neirynck, Jacques",o,"Neirynck, Jacques",M,1931.0,,Belgique,Suisse,Europe,Belgium,BEL
o,"faute du président Loubet, La ",0,"Neirynck, Jacques",2008.0,238,Policier,Français,Éditions 10/18,Introuvable,Z-Lib,2018-09-23,"Neirynck, Jacques",o,"Neirynck, Jacques",M,1931.0,,Belgique,Suisse,Europe,Belgium,BEL
0,"Centaine d'amour, La ",0,"Neruda, Pablo",0.0,239,Poésie,Français,Gallimard,Néant,Néant,2014-02-28,"Neruda, Pablo",m,"Neruda, Pablo",M,1904.0,1973.0,Chili,,Amérique,Chile,CHL
0,Né pour naître,0,"Neruda, Pablo",0.0,492,Poésie,Français,Gallimard,Néant,Néant,2014-02-28,"Neruda, Pablo",m,"Neruda, Pablo",M,1904.0,1973.0,Chili,,Amérique,Chile,CHL
0,Résidence sur la terre,0,"Neruda, Pablo",0.0,222,Poésie,Français,Gallimard,Néant,Néant,2014-02-28,"Neruda, Pablo",m,"Neruda, Pablo",M,1904.0,1973.0,Chili,,Amérique,Chile,CHL
o,Histoire de la Sicile,De l'Antiquité à Cosa Nostra,"Norwich, John Julius",2015.0,571,"Histoire, Italie",Français,Tallandier,Papier,Librairie,2022-04-16,"Norwich, John Julius",m,"Norwich, John Julius",M,1929.0,2018.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Middle Sea, The ",A History of the Mediterranean,"Norwich, John Julius",2006.0,688,"Histoire, Méditérannée",Anglais,Random House,epub,OrellFluessi,2019-05-05,"Norwich, John Julius",m,"Norwich, John Julius",M,1929.0,2018.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Ni d'Ève, ni d'Adam",0,"Nothomb, Amélie",2007.0,252,Roman,Français,Albin Michel,epub,Google Play,2022-02-18,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Stupeur et Tremblements,0,"Nothomb, Amélie",1999.0,180,Roman,Français,Albin Michel,epub,Google Play,2022-02-18,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Hygiène de l'assassin,0,"Nothomb, Amélie",1992.0,200,Roman,Français,Albin Michel,epub,Google Play,2022-01-29,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Acide Sulfurique,0,"Nothomb, Amélie",2005.0,224,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Antéchrista,0,"Nothomb, Amélie",2003.0,160,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Attentat,0,"Nothomb, Amélie",1997.0,153,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Barbe Bleue,0,"Nothomb, Amélie",2012.0,128,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Biographie de la faim,0,"Nothomb, Amélie",2004.0,192,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,"Catilinaires, Les",0,"Nothomb, Amélie",1995.0,160,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,"Combustibles, Les",0,"Nothomb, Amélie",1994.0,96,Théâtre,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Cosmétique de l'ennemi,0,"Nothomb, Amélie",2001.0,120,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Journal d'Hirondelle,0,"Nothomb, Amélie",2006.0,96,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Mercure,0,"Nothomb, Amélie",1998.0,190,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Métaphysique des tubes,0,"Nothomb, Amélie",2000.0,156,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Péplum,0,"Nothomb, Amélie",1996.0,211,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Robert des noms propres,0,"Nothomb, Amélie",2002.0,190,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,"sabotage amoureux, Le",0,"Nothomb, Amélie",1993.0,128,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Tuer le père,0,"Nothomb, Amélie",2011.0,144,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,"voyage d'hiver, Le",0,"Nothomb, Amélie",2009.0,128,Roman,Français,Livre de Poche,Aucun,Aucun,2014-02-28,"Nothomb, Amélie",o,"Nothomb, Amélie",F,1966.0,,Belgique,,Europe,Belgium,BEL
o,Théorie de la dictature,0,"Onfray, Michel",2019.0,220,Sociologie,Français,J'ai Lu,Papier,Librairie,2021-06-19,"Onfray, Michel",o,"Onfray, Michel",M,1959.0,,France,,Europe,France,FRA
o,"crépuscule d'une idole, Le ",0,"Onfray, Michel",2010.0,624,"Biographie, Science, XIX, XV, Autriche",Français,Bernard Grasset,epub,Google Play,2016-03-13,"Onfray, Michel",o,"Onfray, Michel",M,1959.0,,France,,Europe,France,FRA
o,Traité d'athéologie,0,"Onfray, Michel",2005.0,288,"Sociologie, Religion",Français,Bernard Grasset,epub,Google Play,2016-03-13,"Onfray, Michel",o,"Onfray, Michel",M,1959.0,,France,,Europe,France,FRA
o,Goscinny,La liberté d'en rire,"Ory, Pascal",2007.0,307,"Biographie, Littérature, Bande dessinée, XX, France",Français,Perrin,Papier,Librairie,2014-02-28,"Ory, Pascal",o,"Ory, Pascal",M,1948.0,,France,,Europe,France,FRA
0,De joyeuses funérailles,0,"Oulitskaïa, Ludmila",0.0,218,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Oulitskaïa, Ludmila",o,"Oulitskaïa, Ludmila",F,1943.0,,Russie,,Europe,Russia,RUS
0,"pauvres parents, Les",0,"Oulitskaïa, Ludmila",0.0,168,Nouvelle,Français,Gallimard,Néant,Néant,2014-02-28,"Oulitskaïa, Ludmila",o,"Oulitskaïa, Ludmila",F,1943.0,,Russie,,Europe,Russia,RUS
0,Sonietchka,0,"Oulitskaïa, Ludmila",0.0,108,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Oulitskaïa, Ludmila",o,"Oulitskaïa, Ludmila",F,1943.0,,Russie,,Europe,Russia,RUS
0,Burning the Books,0,"Ovenden, Richard",0.0,320,Histoire,Anglais,Hodder and Stoughton,epub,OrellFluessi,2021-04-04,"Ovenden, Richard",o,"Ovenden, Richard",M,1964.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Comment je suis devenu stupide,0,"Page, Martin",2000.0,124,Roman,Français,J'ai lu,Néant,Néant,2014-02-28,"Page, Martin",o,"Page, Martin",M,1975.0,,France,,Europe,France,FRA
0,"libellule de ses huit ans, La ",0,"Page, Martin",2003.0,158,Roman,Français,J'ai lu,Néant,Néant,2014-02-28,"Page, Martin",o,"Page, Martin",M,1975.0,,France,,Europe,France,FRA
0,"parfaite journée parfaite, Une ",0,"Page, Martin",2002.0,117,Roman,Français,Nicolas Philippe,Néant,Néant,2014-02-28,"Page, Martin",o,"Page, Martin",M,1975.0,,France,,Europe,France,FRA
o,Mythes nordiques,0,"Page, R. I.",1990.0,180,"Sociologie, Religion, Mythologie",Français,Points,Papier,Librairie,2020-06-30,"Page, R. I.",m,"Page, R. I.",M,1924.0,2012.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,César,0,"Pagnol, Marcel",1946.0,190,Théâtre,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"château de ma mère, Le ",0,"Pagnol, Marcel",1958.0,220,"Autobiographie, Littérature, XX, France",Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,Fanny,0,"Pagnol, Marcel",1931.0,190,Roman,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"gloire de mon père, La ",0,"Pagnol, Marcel",1957.0,220,"Autobiographie, Littérature, XX, France",Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,Jean de Florette,0,"Pagnol, Marcel",1963.0,290,Roman,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,Manon des sources,0,"Pagnol, Marcel",1963.0,290,Roman,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"marchands de gloire, Les",0,"Pagnol, Marcel",1925.0,190,Théâtre,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,Marius,0,"Pagnol, Marcel",1929.0,190,Théâtre,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"Merlusse, suivi de l’Infâme Truc",Merlusse; L’infâme Truc,"Pagnol, Marcel",1935.0,160,Théâtre,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"temps des amours, Le ",0,"Pagnol, Marcel",1960.0,250,"Autobiographie, Littérature, XX, France",Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,"temps des secrets, Le ",0,"Pagnol, Marcel",1977.0,250,"Autobiographie, Littérature, XX, France",Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
o,Topaze,0,"Pagnol, Marcel",1928.0,250,Théâtre,Français,Éditions de Fallois,epub,Chapitre,2017-07-02,"Pagnol, Marcel",m,"Pagnol, Marcel",M,1895.0,1974.0,France,,Europe,France,FRA
0,Pole To Pole,0,"Palin, Michael",0.0,301,Récit,Anglais,Orion,epub,OrellFluessi,2018-03-03,"Palin, Michael",o,"Palin, Michael",M,1943.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Around The World In Eighty Days,0,"Palin, Michael",0.0,251,Récit,Anglais,Orion,epub,OrellFluessi,2018-02-17,"Palin, Michael",o,"Palin, Michael",M,1943.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Truth, The ",0,"Palin, Michael",0.0,303,Roman,Anglais,Orion,epub,OrellFluessi,2018-02-17,"Palin, Michael",o,"Palin, Michael",M,1943.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,Autobiographie d'une Courgette,0,"Paris, Gilles",202.0,181,Roman,Français,Plon,epub,Google Play,2022-05-13,"Paris, Gilles",o,"Paris, Gilles",M,1959.0,,France,,Europe,France,FRA
0,Humble Pi,0,"Parker, Matt",0.0,256,Mathématique,Anglais,Penguin,epub,OrellFluessi,2021-04-04,"Parker, Matt",o,"Parker, Matt",M,1980.0,,Australie,,Océanie,Australia,AUS
o,"art de persuader, L'",0,"Pascal, Blaise",1657.0,157,Philosohpie,Français,Payot,Papier,Librairie,2021-06-26,"Pascal, Blaise",m,"Pascal, Blaise",M,1623.0,1662.0,France,,Europe,France,FRA
o,"Provinciales, Les",0,"Pascal, Blaise",1656.0,314,Philosohpie,Français,Maxi-livres,Aucun,Aucun,2014-02-28,"Pascal, Blaise",m,"Pascal, Blaise",M,1623.0,1662.0,France,,Europe,France,FRA
o,Neanderthal,Une autre humanité,"Patou-Mathis, Marylène",2006.0,365,"Histoire, Préhistoire",Français,Perrin,Papier,Librairie,2014-02-28,"Patou-Mathis, Marylène",o,"Patou-Mathis, Marylène",F,1955.0,,France,,Europe,France,FRA
0,Petit éloge des coins de rue,0,"Pécherot, Patrick",0.0,144,Nouvelle,Français,Gallimard,Néant,Néant,2014-02-28,"Pécherot, Patrick",o,"Pécherot, Patrick",M,1953.0,,France,,Europe,France,FRA
o,Hergé fils de Tintin,0,"Peeters, Benoît",2002.0,527,"Biographie, Bande dessinée",Français,Flammarion,epub,Chapitre,2016-10-22,"Peeters, Benoît",o,"Peeters, Benoît",M,1956.0,,Belgique,France,Europe,Belgium,BEL
o,Lire la bande dessinée,0,"Peeters, Benoît",1998.0,193,Littérature,Français,Flammarion,Papier,Librairie,2014-02-28,"Peeters, Benoît",o,"Peeters, Benoît",M,1956.0,,Belgique,France,Europe,Belgium,BEL
o,"loi du rêveur, La",0,"Pennac, Daniel",2020.0,192,Roman,Français,Gallimard,epub,Google Play,2022-02-18,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,Comme un Roman,0,"Pennac, Daniel",1992.0,208,Littérature,Français,Gallimard,epub,Payot,2021-05-22,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,"dictateur et le hamac, Le",0,"Pennac, Daniel",2003.0,416,Roman,Français,Gallimard,epub,Payot,2021-05-22,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,"cas Malaussène. Ils m'ont menti, Le ",0,"Pennac, Daniel",2017.0,320,Roman,Français,Gallimard,epub,Payot,2017-10-28,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,Au bonheur des ogres,0,"Pennac, Daniel",1985.0,288,Roman,Français,Gallimard,epub,Feedbooks,2014-12-06,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,Aux fruits de la passion,0,"Pennac, Daniel",1999.0,240,Roman,Français,Gallimard,epub,Feedbooks,2014-12-06,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,"chrétiens et des maures, Des ",0,"Pennac, Daniel",1996.0,96,Roman,Français,Gallimard,epub,Feedbooks,2014-12-06,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,"fée carabine, La ",0,"Pennac, Daniel",1987.0,352,Roman,Français,Gallimard,epub,Feedbooks,2014-12-06,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,"petite marchande de prose, La ",0,"Pennac, Daniel",1990.0,420,Roman,Français,Gallimard,epub,Feedbooks,2014-12-06,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
0,Monsieur Malaussène,0,"Pennac, Daniel",1995.0,656,Roman,Français,Gallimard,epub,Feedbooks,2014-11-09,"Pennac, Daniel",o,"Pennac, Daniel",M,1944.0,,France,,Europe,France,FRA
o,"Vie mode d’emploi, La ",0,"Perec, Georges",1978.0,662,Roman,Français,Fayard,epub,Google Play,2018-06-16,"Perec, Georges",m,"Perec, Georges",M,1936.0,1982.0,France,,Europe,France,FRA
